00_no	01_tstop	10_spa_pol_dif	11_spa_pol_tes	20_ang_seg_dif	21_ang_seg_tes	30_len_seg_dif	31_len_seg_tes	22_course_seg1	23_course_seg2	32_len_seg1	33_len_seg2
0	0.0	3.9209716311135963	1	nan	nan	nan	nan	nan	nan	nan	nan
1	10.0	2.5185444395338887	0	nan	nan	0.6180691605008123	0	104.121754999	317.905412915	1.3865707946920662	0.768501634191254
2	20.0	3.239031150781701	0	88.04738455804002	0	1.9796725920549538	0	-48.616204214200025	39.43118034384	3.4814463776676807	1.501773785612727
3	30.0	1.2994941926563437	0	118.36936923279998	0	0.1756800991915668	0	81.81912663579999	-36.55024259699999	2.9316817046579016	2.7560016054663348
4	40.0	5.452613672290489	0	37.21913615209999	0	2.6160377762394273	0	-22.0037360691	15.215400082999992	2.0134271947293167	4.629464970968744
5	50.0	5.287172335509594	0	90.56654765779999	0	4.198375617652332	0	-27.024318764899988	63.5422288929	6.340342837162063	2.1419672195097306
6	60.0	5.795266709596411	1	3.099488919099997	0	10.625852474240203	1	33.4424536082	36.541942527299994	2.8062043441640783	13.43205681840428
7	70.0	3.815612063911052	0	65.85331925609998	0	1.8177450350931132	0	42.03642504299998	-23.8168942131	3.1591790491520526	1.3414340140589394
8	80.0	4.330584595023981	0	134.7663242205	0	0.5146162084831727	0	-42.535051515500015	92.231272705	1.9680420868731527	2.4826582953563254
9	90.0	4.237410190011141	0	48.88827260730005	0	3.2243676507000654	0	28.383099324400007	-20.505173282900046	4.841806956508209	1.617439305808143
10	100.0	5.419115294075718	0	37.51822649349995	0	3.5267528779546415	0	16.17838038399998	-21.339846109499973	6.0114619467587405	2.484709068804099
11	110.0	5.604936267850672	0	23.0141683528	0	7.943614300539029	0	12.4790406802	-10.535127672599998	6.729403698387402	14.673017998926431
12	120.0	1.7665336469589434	0	22.341285106699956	0	5.976140969453791	0	-15.483282896300011	-37.82456800299997	8.58792720304416	2.6117862335903688
13	130.0	4.691818502062274	0	17.234048351299975	0	0.39622202045697197	0	12.092604201299991	-5.141444149999984	5.069662610377057	5.4658846308340285
14	140.0	5.57415688857077	0	23.616498051999997	0	6.106961812706706	0	-98.23869093100001	-121.855188983	7.634094802636613	1.527132989929908
15	150.0	13.511712664893967	1	88.44308155859997	0	8.507816306016704	0	-108.68598649999998	-20.242904941400013	6.3973302497274895	14.905146555744194
16	160.0	7.267804552250987	0	157.2872564486	0	0.3370936687636492	0	17.282932136400007	-140.0043243122	5.06211862630721	5.39921229507086
17	170.0	6.708166767409256	0	51.86658740200002	0	1.979690744908286	0	-2.0962497713999824	-53.962837173400004	3.514671547766972	5.494362292675258
18	180.0	9.464527346857992	0	179.9808023106	0	2.921101887742415	0	-40.80280329460001	139.177999016	8.619086814044435	5.69798492630202
19	190.0	6.2776592951129615	1	65.35172464400006	0	4.458376119570137	0	-29.800174897000034	35.551549747000024	1.2236716204143356	5.682047739984473
20	200.0	3.858006227904503	0	62.419362018889984	0	5.107525843599833	0	108.34575488899998	45.92639287010999	2.8668514724142433	7.974377316014077
21	210.0	5.3326488551395075	0	62.030468625	0	1.273992936176385	0	49.46124568709999	111.49171431209999	4.994037812409392	6.268030748585777
22	220.0	1.8623315835128476	0	68.73605391200002	0	6.03129436124456	0	15.039052424000033	-53.697001487999984	5.644831302772653	11.676125664017214
23	230.0	2.8077220283849993	0	46.80936198799999	0	4.170937682117687	0	24.636499455900008	71.4458614439	6.608054023175407	2.437116341057719
24	240.0	3.0253141316023733	0	13.54198253490003	0	2.746035466303267	0	29.287917697300003	15.745935162399974	5.746172757637984	8.492208223941251
25	250.0	1.3119070280666096	0	41.61029255830002	0	0.3013050159030852	0	30.877169986900014	-10.733122571400003	5.93852201923952	6.239827035142605
26	260.0	1.9476048136064215	0	105.9912354024	0	0.7597769216699942	0	-38.57969415599999	67.4115412464	0.9200863946802945	1.6798633163502887
27	270.0	1.2401727792906991	0	88.41721646300002	0	1.0569446088259151	0	-24.516293038999976	-112.93350950199999	3.8183503843351905	4.875294993161106
28	280.0	5.110763049642176	0	53.739882043999984	0	0.5857540970497475	0	1.93389456700001	-51.805987476999974	5.980811949827462	5.395057852777715
29	290.0	9.892644020197801	1	25.539052052999978	0	1.3286897578709094	0	-30.254254885000023	-55.793306938	2.8548340498195963	4.183523807690506
30	300.0	5.4853987291564215	0	175.75301539199998	0	7.824892361232366	0	-63.810006043000016	120.436978565	1.3867342958866284	9.211626657118995
31	310.0	7.3259789863513785	0	1.2463461257000006	0	0.15285155882213175	0	-0.1082964112999889	-1.3546425369999895	5.115540480896129	5.268392039718261
32	320.0	9.979376144349546	0	113.52547655129999	0	10.511781498584702	0	22.96285224730002	-90.56262430399997	12.182306883146854	1.6705253845621528
